-512,-896
-1042,579
597,301
-443,-133
-359,-145
-808,358
-304,-412
872,-843
204,510
701,-149
142,-606
-390,-448
-27,-614
847,473
-615,837
-400,309
-1054,764
512,222
989,1
500,483
-826,-118
395,983
506,644
712,880
143,834
-566,-955
609,18
-378,486
712,-113
522,-291
735,418
-712,-411
1018,129
-1016,-145
475,40
695,-440
-872,-121
201,-1015
-665,431
418,983
366,424
251,-853
-388,14
-639,-168
-228,746
185,-639
765,209
483,-491
-57,-253
-997,-692
-857,335
-731,-553
231,-981
-539,-25
-216,-503
-280,116
-652,-295
268,716
455,-961
155,-92
-289,-83
110,420
-22,59
-80,-814
788,576
-977,431
-185,-204
64,174
544,-408
-717,-1004
276,-622
-476,401
366,198
92,3
851,-393
499,221
675,-79
910,483
-876,305
707,195
387,459
468,-509
-533,-256
759,-530
-952,-41
831,915
-623,-823
-142,930
48,42
-938,-484
-95,-1040
-82,-662
-5,541
515,-975
-495,301
1008,-949
-653,381
-68,519
316,10
611,63
419,857
372,-411
355,-460
651,-66
804,-148
-723,193
-957,607
371,334
442,-108
-261,271
-720,572
487,518
-140,224
-717,-1002
108,-678
-496,10
-535,-311
-954,-451
607,155
382,-294
-156,956
-0,-998
-980,367
1012,353
-432,563
957,264
-106,776
-139,997
769,87
1021,-770
530,549
-749,134
-361,-90
747,-258
-770,629
-417,-661
391,975
918,-527
767,-437
734,757
28,31
306,-404
192,469
164,-802
317,-913
-25,378
-538,-999
172,-691
-1029,-29
-592,682
850,-686
-560,-253
681,-756
-265,700
448,503
-12,666
-262,736
220,-921
299,-978
-995,252
-899,209
426,-196
-593,803
171,-783
607,-433
848,-423
-418,-515
-390,-150
58,-273
-1048,236
-873,815
-862,-470
682,27
462,-771
118,281
479,237
182,620
-296,219
781,793
588,473
-1042,437
-144,-569
-318,-834
285,323
153,487
682,480
15,-346
733,-209
-112,393
12,926
466,863
925,-522
-336,860
624,-266
-907,169
774,-398
-757,-983
-995,386
143,-630
-833,-394
-930,99
-794,-815
-286,167
-559,-843
-868,-772
67,92
631,-538
-178,-241
-136,418
436,664
-1027,-282
-550,-593
-25,604
-385,225
-633,877
-82,251
468,553
243,-652
-643,72
-1034,840
-246,-312
-415,844
-314,-1007
176,549
-224,855
-153,-719
347,-19
-1013,195
454,-764
-771,-46
267,-567
-537,-229
-742,-418
-307,268
854,210
-944,41
840,512
934,-278
-70,-518
1015,120
795,372
779,-446
40,-641
-813,430
469,139
998,-868
224,748
-360,968
-469,-811
787,-735
-480,566
276,-173
-244,-513
-146,409
-108,-782
-819,797
248,962
-581,-1066
486,-935
-919,421
798,-90
-511,678
566,207
-119,-868
148,349
-356,554
787,-404
-218,301
1019,-111
498,-307
-604,-570
614,324
-214,-810
1074,-783
611,-190
-849,-618
-300,692
-452,470
-845,-910
775,-8
790,-848
-120,-240
-869,-833
309,135
729,-766
-532,-212
192,928
237,-270
-523,-334
229,-351
573,-464
486,447
-354,39
779,797
693,-933
-728,810
165,-219
912,537
-195,-947
277,656
-565,907
-723,-686
-799,-12
73,-32
-314,22
-535,814
366,-854
-838,-202
721,380
496,460
-835,-650
-529,802
590,-643
-254,685
-157,-953
605,574
284,-67
-457,-312
-58,383
-748,292
-322,-42
-53,878
1002,-104
-415,-689
293,469
773,-971
-444,706
-454,-203
-803,740
-1032,468
-206,927
-487,-916
89,-176
132,-31
289,248
892,143
-39,505
262,991
304,1041
-827,370
408,-305
-512,514
88,955
230,-118
501,151
541,-674
-769,-921
-881,-341
-427,-884
-961,-696
-435,267
218,330
232,933
323,38
-646,653
-1035,64
849,-259
-27,-76
-1055,483
-502,572
-197,-140
412,-518
391,35
709,17
404,1057
-660,-473
-463,399
526,840
-618,532
87,-967
-199,309
335,-534
-367,-367
285,-695
-167,416
202,885
-321,-1000
-261,143
494,859
-342,110
657,-426
822,1013
-749,817
-104,1032
1010,152
-503,931
119,-100
1001,448
189,897
795,-586
472,-813
-948,-924
-959,570
-965,-60
-143,26
-966,-536
295,-917
123,311
320,-1005
-339,-437
549,-208
638,-140
-317,55
145,479
128,803
-996,752
849,787
-736,468
608,459
-418,-680
