-16512,-103424
176764,67934
65105,1567
-135361,227655
119201,-50274
-163908,179688
-63580,-83574
146807,8329
-18009,-76283
-245335,-44596
88019,-61029
206282,-257288
-229567,-44079
-42169,9216
-88839,92710
32432,-5459
-28443,-294831
-7606,-128007
-2056,28860
104106,-71625
51621,109482
181030,-80703
-177257,42772
-4701,-51468
56406,77227
-186628,32821
-256101,44974
208969,-44625
-167372,37652
93614,-141429
138548,-37514
-6911,2697
216507,-70083
105856,86978
-9736,106288
-162148,-69773
-160068,-12655
-96177,-33869
31015,-88641
102779,-9212
-145572,79872
66869,51522
121892,143536
128167,-21708
26363,124638
57644,-155243
47901,-97521
-87413,120291
-4968,-82098
48387,188483
-102137,-199711
155562,66720
33438,-119810
100242,29270
-58637,-114379
-65534,-3942
81976,-27235
3161,16938
-184225,-22958
120044,-198347
68402,-14336
-4514,-221000
2427,110319
-69866,57277
-101390,-15415
-42628,-132096
-137853,-30875
-397,152360
-42757,36182
172347,-52579
-23756,143248
-85254,161287
-196384,127105
190382,25812
-12820,83337
-43200,-10173
9059,123525
35451,21812
253337,-675
-158941,-69864
-102057,-71749
49739,-42076
-47517,-76926
255124,85699
107115,116073
70794,28688
-14483,-10347
-134748,-46846
-40083,162773
-17632,-46278
195754,-162095
-100415,-48444
-6846,60847
84019,-47206
-40989,-28686
-22600,120362
20766,48325
-107432,47072
44156,-224231
-57200,-71657
-54986,126267
37632,-208186
-163459,-118609
-104476,-151961
303165,99560
-9621,24445
-24242,81046
-101252,-55991
165267,-41503
115946,29867
-11008,-3517
-175063,-149786
39530,98828
58776,33258
48930,-128016
-80181,37298
41704,-28700
17741,-63722
-42497,49760
-124628,-133972
-61480,-43642
138784,-23758
41971,-258082
-177579,50603
241885,139132
-16641,54998
9207,-155538
-32896,18072
109792,-14051
9317,-61698
-133692,-55404
-26832,-99189
127682,42123
37201,65893
-11013,105734
-69469,29688
144337,35193
-137307,41341
121678,-100756
-112969,155428
-235588,-35358
-203947,57046
53117,48548
89761,175575
-20534,3121
117647,91453
131781,-68317
-38066,12565
-79892,-114680
33901,-85357
43374,91414
109179,26667
132308,9619
72349,72324
64558,44997
-116139,-188426
91086,-20215
-138762,-62925
-8518,80368
-75947,95881
-146539,75637
-50244,100949
-72980,-69257
-96154,-252802
-102483,-214492
-135373,-77998
195430,-16690
182540,-215587
11429,-206957
53111,125311
-71406,12787
11496,126950
36818,67240
-135395,-54758
-24961,175594
-153557,-35198
108452,41599
-6540,-32507
4214,299619
47810,4951
27118,-130255
-76841,-60382
-73763,136535
-37756,162912
-41987,147
-356292,-71857
44845,315963
-191812,105009
-58341,-45328
-299512,-9406
141904,-9307
132442,-15237
-204807,-71225
35468,118061
192842,-3276
-44948,64585
149799,-168256
13368,183238
43206,-158035
-107728,113703
-5766,54351
169529,46801
-82384,7867
-65979,114244
-99924,-104472
-8948,55163
28446,-169199
-155116,-85342
-17933,277812
135351,184509
-38432,10693
39519,-199270
23415,102763
-136696,-36523
84414,-15254
112242,-30591
-208139,82065
148561,-97068
103670,-44232
-127628,-140755
-106740,-95029
113170,113428
-11305,-36717
232163,175732
31819,4240
34862,-103324
147911,122111
-4147,74176
25110,-83777
-13507,-26763
83248,86802
76629,-132715
117919,-54389
107419,152693
29976,-212489
-81906,131655
-75623,-26864
-230359,-17973
-119664,166040
-26931,-67772
100840,-231354
-132860,2608
-88558,190877
182952,62414
-54233,-100055
95484,44129
45845,-52460
58146,-210106
167966,88943
3771,-112678
15862,276250
138533,935
13212,-632
56266,40502
-56943,71618
158327,-117358
64889,-166429
-45056,187989
-74483,30954
-53463,-3544
94558,-100198
-124963,18902
25182,-212414
-77240,-79934
41366,-11805
-93524,-134141
-2334,131457
-62793,54274
-164532,-19397
-19095,61398
-34365,10300
-53389,-15143
-48585,19219
-9009,22084
-2937,-58761
20665,45343
-78289,58143
-119889,-74302
-5440,-15544
-41921,163422
-117339,-86049
27749,-97604
-138500,-247208
102286,2575
70314,-47213
-7467,262844
47268,-11925
97058,10486
-157322,-85044
89479,-148288
98735,111751
126501,21652
194207,-78299
-127002,23427
87834,-199502
-32004,-61258
175798,-78386
-72854,27219
105777,-205850
148444,115293
-152232,-102813
32380,122648
-6167,-3577
56286,-204739
-57127,-113703
-32444,75067
39486,-29619
-191534,192168
105742,163222
209886,-92342
-5356,65172
-135865,-111114
46675,123948
-13497,-37830
-24553,36050
-5367,55117
-2026,-87413
204701,-181923
50423,28885
-41846,33626
-173105,105605
214811,157862
-106659,-124512
100887,248213
128317,177154
-85615,24640
-64401,24792
-83701,19917
21621,200960
214434,87773
69069,229597
39154,15584
-246060,-14062
56220,-45397
6533,-65376
98338,-56003
-93388,44848
-151410,-2147
-89029,-4585
21168,55621
-25337,44097
41822,-92593
-72359,-55162
61421,-64515
-5150,32692
-237297,116263
84421,-18789
64688,11576
178095,51813
-33463,-31239
-2915,46151
13014,-36566
136013,36723
284003,-44969
20670,-976
-11481,73390
72423,-142380
-22368,-77537
-46377,14009
57416,7679
63708,-68806
-24775,-61852
48509,-77024
-13637,-71544
123477,183666
33603,-21400
-51773,143094
-70517,78781
14320,-148382
-276825,89666
19460,-58827
-30675,39122
77123,-53258
-46833,-149237
-179606,-115051
10600,21976
-221616,-52546
183670,110221
39093,211934
49255,12236
-12900,-89121
-101663,-74002
43803,41520
-67219,-22684
-189834,31850
41,-44466
82126,154446
-54803,-68243
53525,86278
22398,2451
143989,92299
60285,-235119
19430,-296910
100638,612
33046,116256
158623,-56728
101397,-120703
-29144,-7370
-23620,264293
158345,-73634
-30619,27148
145931,123971
-62683,-35320
-121758,3048
-29229,151203
48596,-80033
9831,-34611
4900,-59825
-60221,170230
72561,6345
124081,151282
43411,123433
16996,62283
-21327,-64619
11167,157538
39823,-51274
-137392,-244772
-79132,41242
85662,-63983
-30761,41923
-197677,-124741
47409,15438
-56269,9111
37202,-225090
28306,-185999
-103629,-76456
100212,89690
68771,128327
-219660,-109769
-131054,68458
2162,-60318
-110360,-14617
-188659,-103440
22341,59713
44620,-45710
29986,-69112
-119410,4937
196269,60901
160602,-28307
-199291,-131615
-72394,-242981
-3448,-258165
190768,-63123
-82863,-87583
34790,-154479
-32092,87794
84032,18525
26621,197403
-57550,-120344
-151269,191411
37832,-169381
-41484,-183683
-162940,-45214
49274,16499
74285,79643
-66235,85588
-224337,-353658
17396,-610
-58732,-212268
167019,129259
-59729,32260
-88726,-196669
64226,39125
62554,-315274
132356,-27323
342927,-70387
-59186,50110
-4676,-181643
112739,-7227
18227,104683
52268,-101447
169543,-59764
-92366,68275
7805,-26127
-64924,100181
45568,-44643
49652,-92504
85212,62487
-92856,-24462
106675,8036
2823,3079
130430,-160609
39182,-66758
-19176,107851
82422,49758
-144059,-380892
123208,109552
69526,359
-65649,115717
-124097,36530
-21111,64214
223490,58261
-116646,-110331
33932,-12802
107574,134047
46998,273996
262420,-197490
-37071,-137930
-29726,55921
90403,75030
-59336,-34574
-86900,-39986
3244,-67889
27883,-177550
87232,38483
-92712,130523
-159137,-97865
-81199,-284024
13891,59214
120978,-121945
-183131,49734
-163767,187250
56673,135509
129099,53689
15105,34820
22948,154394
-58870,-49578
-214745,32007
-123499,-60785
136190,-65765
42616,33299
-90716,69039
-31837,48136
256331,136909
84664,-60456
-15332,34172
-36007,28644
3760,-55579
-90915,37470
-15202,7695
-100868,-53506
27465,18987
140283,-235089
30786,-75908
145810,-51474
-217517,191468
19194,-56984
45899,-117766
157489,81860
55861,-55155
53109,-26667
-37772,106929
-199535,79357
-11596,122955
85894,2390
78722,-14684
155902,-54752
-224162,75905
