0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.9073486328125e-06,0
-1.9073486328125e-06,0
1.9073486328125e-06,-1.9073486328125e-06
-1.9073486328125e-06,1.9073486328125e-06
3.814697265625e-06,-1.9073486328125e-06
-5.7220458984375e-06,3.814697265625e-06
5.7220458984375e-06,-5.7220458984375e-06
-7.62939453125e-06,5.7220458984375e-06
9.5367431640625e-06,-7.62939453125e-06
-1.1444091796875e-05,9.5367431640625e-06
1.52587890625e-05,-1.33514404296875e-05
-1.71661376953125e-05,1.52587890625e-05
2.288818359375e-05,-1.9073486328125e-05
-2.6702880859375e-05,2.288818359375e-05
3.24249267578125e-05,-2.86102294921875e-05
-3.814697265625e-05,3.4332275390625e-05
4.57763671875e-05,-4.00543212890625e-05
-5.53131103515625e-05,4.76837158203125e-05
6.4849853515625e-05,-5.7220458984375e-05
-7.62939453125e-05,6.67572021484375e-05
8.96453857421875e-05,-8.0108642578125e-05
-0.0001049041748046875,9.34600830078125e-05
0.0001220703125,-0.000110626220703125
-0.0001430511474609375,0.00012969970703125
0.0001678466796875,-0.0001506805419921875
-0.0001983642578125,0.0001773834228515625
0.0002346038818359375,-0.0002117156982421875
-0.0002803802490234375,0.00025177001953125
0.000339508056640625,-0.00030517578125
-0.00041961669921875,0.0003757476806640625
0.0005397796630859375,-0.0004825592041015625
-0.0007266998291015625,0.00066375732421875
0.001079559326171875,-0.001056671142578125
-0.0017604827880859375,0.0028057098388671875
0.006076812744140625,0.011028289794921875
0.0093898773193359375,0.000286102294921875
-0.0053768157958984375,-0.0059604644775390625
-0.0033626556396484375,-0.0031528472900390625
-0.007049560546875,-0.0143260955810546875
0.003116607666015625,0.001544952392578125
-0.0161590576171875,0.0016956329345703125
0.0056705474853515625,-0.0067310333251953125
0.0046749114990234375,-0.00775909423828125
7.82012939453125e-05,0.0047855377197265625
-0.0033626556396484375,0.0101451873779296875
0.00445556640625,-0.0116119384765625
-7.62939453125e-06,0.0027790069580078125
-0.007110595703125,0.0051021575927734375
-0.010494232177734375,-0.0114288330078125
-0.0050029754638671875,-0.0022182464599609375
0.0007266998291015625,0.005199432373046875
0.014019012451171875,-0.004558563232421875
-0.01116180419921875,-0.00566864013671875
0.0106105804443359375,-0.0028972625732421875
0.0003204345703125,-0.0018863677978515625
-0.0084857940673828125,0.004302978515625
-3.24249267578125e-05,0.007801055908203125
-0.0046291351318359375,-0.0004711151123046875
0.0105800628662109375,-0.0049762725830078125
0.0021209716796875,-0.000324249267578125
0.00130462646484375,0.0130558013916015625
-0.00025177001953125,0.004238128662109375
0.002117156982421875,-0.0029239654541015625
0.0024433135986328125,-0.006381988525390625
