     -16512,    -103424
     168045,      60688
      61439,      -2149
    -142770,     221438
     117419,     -51290
    -169981,     173875
     -65536,     -87197
     143795,       8341
     -18776,     -78307
    -246471,     -49889
      86513,     -59327
     212073,    -254229
    -228438,     -49130
     -43529,       6952
     -93903,      86763
      32086,      -4771
     -25081,    -296471
      -5509,    -127503
      -2648,      26554
     104801,     -68934
      49484,     110327
     182516,     -75081
    -178872,      38260
      -5270,     -52340
      55366,      77603
    -188986,      27972
    -258396,      38217
     210376,     -38809
    -168238,      31328
      96302,    -138841
     138178,     -33103
      -6258,       2384
     217334,     -68333
     104893,      89271
     -11323,     105450
    -159677,     -74277
    -160153,     -16827
     -94086,     -36212
      32088,     -88872
     105262,      -8545
    -147380,      76743
      65395,      54590
     118276,     148526
     127337,     -16301
      23647,     125118
      62167,    -153546
      52886,     -96832
     -95491,     116414
      -3670,     -82616
      43405,     189236
     -96735,    -201685
     152593,      71538
      37317,    -116597
      99143,      30060
     -55183,    -116010
     -66745,      -9194
      83113,     -23926
       3596,      17767
    -181941,     -27736
     128027,    -195094
      67433,      -9875
       4383,    -218543
      -1991,     108823
     -74003,      49174
    -101617,     -15868
     -40793,    -131979
    -136381,     -32354
      -7312,     151995
     -44041,      34977
     173387,     -46722
     -26912,     141671
     -92231,     157304
    -198318,     123462
     188635,      31847
     -14912,      83643
     -41738,     -13669
       5277,     123595
      34638,      21331
     251835,       8668
    -156229,     -76772
    -100626,     -73362
      50481,     -42604
     -44801,     -77803
     253599,      92150
     102250,     120006
      68614,      32499
     -15701,     -12006
    -132769,     -51576
     -43680,     162136
     -16643,     -48902
     201792,    -157002
    -100525,     -50624
     -11633,      58715
      85708,     -43615
     -37998,     -31190
     -30492,     119109
      19714,      50846
    -107538,      45031
      49568,    -224893
     -53547,     -74227
     -58057,     124783
      42940,    -205897
    -158007,    -127309
     -99419,    -156099
     299635,     106184
      -9903,      24613
     -26279,      77307
     -98357,     -60626
     166004,     -33326
     111808,      34894
      -9037,      -3621
    -165572,    -159736
      39892,     101556
      57624,      37678
      55090,    -125325
     -82236,      31138
      40712,     -26184
      20448,     -65124
     -45851,      50052
    -115967,    -139999
     -58628,     -45422
     139231,     -18294
      54636,    -259569
    -179336,      40940
     236227,     149930
     -17783,      54385
      17552,    -155275
     -35014,      18288
     109334,     -13138
       9882,     -61203
    -131900,     -57924
     -23696,     -99073
     127479,      44592
      37334,      66765
     -14334,     105715
     -70574,      28217
     143688,      37755
    -137727,      37341
     124243,     -98245
    -117638,     150675
    -235287,     -41063
    -205127,      47669
      51111,      52030
      84395,     179149
     -20519,       2352
     115022,      96524
     134440,     -67084
     -39596,       9593
     -77009,    -118038
      35784,     -85895
      39129,      92320
     106138,      29807
     132809,      15595
      68562,      75795
      63586,      47467
    -108971,    -191918
      92053,     -19788
    -136313,     -67514
      -9993,      76402
     -80180,      90691
    -147258,      72786
     -53395,      99985
